corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment_start	tokenFragment_end	charSegment_start	charSegment_end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
185	23574	3	11	0	4098222	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	31	31	164	174	bn:00026695n	http://dbpedia.org/resource/Development_economics	http://babelnet.org/rdf/s00026695n	0.0	0.0	0.0	MCS
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	3	3	10	18	bn:00023235n	http://dbpedia.org/resource/Administrative_divisions_of_Mexico	http://babelnet.org/rdf/s00023235n	0.0	0.0	0.0	MCS
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	5	5	25	32	bn:00088643v		http://babelnet.org/rdf/s00088643v	1.0	0.16666667	0.0057803467	BABELFY
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	6	6	34	37	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.90909094	0.6666667	0.23121387	BABELFY
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	8	8	44	52	bn:00098005a		http://babelnet.org/rdf/s00098005a	1.0	0.5	0.06936416	BABELFY
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	8	9	44	61	bn:00008179n	http://dbpedia.org/resource/Ballistic_missile	http://babelnet.org/rdf/s00008179n	1.0	0.6666667	0.13872832	BABELFY
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	9	9	54	61	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.71428573	0.6666667	0.115606934	BABELFY
185	23574	4	11	0	4098223	QN : What countries have provided Iran with ballistic missiles and missile-related technology ?	12	12	83	92	bn:00005105n	http://dbpedia.org/resource/Engineering	http://babelnet.org/rdf/s00005105n	0.95238096	0.6666667	0.115606934	BABELFY
185	23574	1	12	0	4098224	ID:lcch_0010 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	1	1	4	12	bn:00100383a		http://babelnet.org/rdf/s00100383a	1.0	0.041666668	3.9902636E-5	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	2	2	14	24	bn:00021959n	http://dbpedia.org/resource/Consent_(criminal_law)	http://babelnet.org/rdf/s00021959n	1.0	0.29166666	0.0022345476	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	5	5	33	42	bn:00021207n	http://dbpedia.org/resource/Democracy	http://babelnet.org/rdf/s00021207n	0.8618524	0.75	0.043813094	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	6	6	44	49	bn:00061450n	http://dbpedia.org/resource/People	http://babelnet.org/rdf/s00061450n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	8	8	53	60	bn:00021207n	http://dbpedia.org/resource/Democracy	http://babelnet.org/rdf/s00021207n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	12	12	73	76	bn:00024943n	http://dbpedia.org/resource/North_Korea	http://babelnet.org/rdf/s00024943n	1.0	0.75	0.038067117	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	16	16	86	91	bn:00061450n	http://dbpedia.org/resource/People	http://babelnet.org/rdf/s00061450n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	18	18	95	102	bn:00021207n	http://dbpedia.org/resource/Democracy	http://babelnet.org/rdf/s00021207n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	22	22	115	117	bn:00016756n	http://dbpedia.org/resource/Cathay	http://babelnet.org/rdf/s00016756n	0.9977876	0.9166667	0.07198436	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	28	28	137	143	bn:00088643v		http://babelnet.org/rdf/s00088643v	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	29	29	145	148	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.9602649	0.8333333	0.04628706	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	32	32	160	167	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	35	35	189	198	bn:00005105n	http://dbpedia.org/resource/Engineering	http://babelnet.org/rdf/s00005105n	0.9735577	0.625	0.016160568	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	41	41	223	228	bn:00087794v		http://babelnet.org/rdf/s00087794v	1.0	0.041666668	3.9902636E-5	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	43	43	234	243	bn:00002178n	http://dbpedia.org/resource/Intention	http://babelnet.org/rdf/s00002178n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	46	46	252	258	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	46	49	252	284	bn:00138800n	http://dbpedia.org/resource/Missile_Technology_Control_Regime	http://babelnet.org/rdf/s00138800n	1.0	0.41666666	0.005187343	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	47	47	260	269	bn:00005105n	http://dbpedia.org/resource/Engineering	http://babelnet.org/rdf/s00005105n	0.9735577	0.625	0.016160568	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	48	48	271	277	bn:00022283n		http://babelnet.org/rdf/s00022283n	0.0	0.0	0.0	MCS
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	49	49	279	284	bn:00007299n	http://dbpedia.org/resource/Regime	http://babelnet.org/rdf/s00007299n	0.9895013	0.5416667	0.015043294	BABELFY
185	23574	2	12	0	4098225	The continued willingness of the Democratic People's Republic of Korea ( DPRK ) , the People's Republic of China ( PRC ) , and Russia to provide Iran with both missiles and missile-related technology that at the very least exceed the intentions of the Missile Technology Control Regime ( MTCR ) .	51	51	288	291	bn:00138800n	http://dbpedia.org/resource/Missile_Technology_Control_Regime	http://babelnet.org/rdf/s00138800n	1.0	0.41666666	0.005187343	BABELFY
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	3	3	14	25	bn:00085474v		http://babelnet.org/rdf/s00085474v	0.0	0.0	0.0	MCS
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	7	7	34	39	bn:00105891a		http://babelnet.org/rdf/s00105891a	0.0	0.0	0.0	MCS
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	8	8	41	46	bn:00032425n		http://babelnet.org/rdf/s00032425n	1.0	0.1	0.003003003	BABELFY
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	12	12	57	67	bn:00021959n	http://dbpedia.org/resource/Consent_(criminal_law)	http://babelnet.org/rdf/s00021959n	1.0	0.1	0.003003003	BABELFY
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	14	15	72	84	bn:01059439n	http://dbpedia.org/resource/Other_Nationalities_rugby_league_team	http://babelnet.org/rdf/s01059439n	0.0	0.0	0.0	MCS
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	15	15	78	84	bn:00023236n	http://dbpedia.org/resource/State_(polity)	http://babelnet.org/rdf/s00023236n	0.84	0.8	0.5045045	BABELFY
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	19	19	95	99	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	0.82758623	0.3	0.072072074	BABELFY
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	21	21	105	109	bn:00075752n	http://dbpedia.org/resource/Syria	http://babelnet.org/rdf/s00075752n	0.88235295	0.3	0.09009009	BABELFY
185	23574	3	12	0	4098226	This has been complemented , to a lesser extent , by the willingness of other nations ( e.g. , Libya and Syria ) to cooperate within the realm of ballistic missile development .	24	24	116	124	bn:00085279v		http://babelnet.org/rdf/s00085279v	1.0	0.1	0.003003003	BABELFY
